price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
337500,4,2.5,2330,4907,2.0,3,7,2330,0,2013,0,98042,47.359,122.081,2300,3836
299950,3,2.5,1740,4497,2.0,3,7,1740,0,2012,0,98042,47.3697,122.117,1950,4486
350000,4,2.75,2500,5995,2.0,3,8,2500,0,2008,0,98042,47.3749,122.107,2530,5988
301000,3,2.5,2420,4750,2.0,3,8,2420,0,2003,0,98042,47.3663,122.122,2690,4750
292500,4,2.5,2250,4495,2.0,3,7,2250,0,2008,0,98042,47.3663,122.114,2250,4500
425000,3,2.75,2600,10874,2.0,3,9,2600,0,1994,0,98042,47.3815,122.146,2800,11504
260000,3,2.25,1610,7423,2.0,4,7,1610,0,1990,0,98042,47.3713,122.091,1530,8102
304000,3,2.5,1670,5298,2.0,3,8,1670,0,2002,0,98042,47.3925,122.165,1920,5298
339000,3,1.5,1740,21980,1.0,4,7,1740,0,1973,0,98042,47.3644,122.132,1400,16100
410000,4,2.5,3320,5034,2.0,4,7,3320,0,2006,0,98042,47.4011,122.164,2580,4950
330000,4,2.5,2340,11784,2.0,3,9,2340,0,1997,0,98042,47.384,122.149,2250,10760
284000,3,1.75,1530,9600,1.0,3,7,1200,330,1988,0,98042,47.3594,122.076,1680,9680
285000,4,3.0,1900,7194,2.0,4,7,1900,0,1988,0,98042,47.3768,122.117,1690,7194
260000,3,1.0,1300,10139,1.0,3,7,1300,0,1962,2007,98042,47.3427,122.087,1260,10139
280000,4,2.25,1834,7460,2.0,3,8,1834,0,2012,0,98042,47.3568,122.163,1979,9008
435000,4,2.75,3270,50994,2.0,4,8,2720,550,1983,0,98042,47.347,122.087,2780,36036
285000,3,2.5,1870,4060,2.0,3,7,1870,0,2005,0,98042,47.3986,122.163,2190,4060
445000,4,2.5,2280,42077,2.0,3,8,2280,0,1994,0,98042,47.3424,122.077,2280,36236
240000,3,1.0,1340,7000,1.0,4,7,1340,0,1978,0,98042,47.3742,122.149,1850,7904
202950,2,1.0,1060,5144,1.0,5,6,1060,0,1969,0,98042,47.3613,122.088,1130,5200
247200,3,1.75,1370,8719,1.0,3,7,1370,0,1982,0,98042,47.3664,122.087,1370,7525
299900,4,2.5,2200,5730,2.0,3,8,2200,0,2003,0,98042,47.3482,122.153,2200,5772
195000,3,1.5,1430,5200,1.0,4,7,1030,400,1977,0,98042,47.3644,122.094,1190,5200
306000,3,2.5,1870,5874,2.0,3,7,1870,0,2005,0,98042,47.3992,122.163,2090,4060
372000,3,2.5,2430,5000,2.0,3,8,2430,0,2001,0,98042,47.3786,122.127,2910,5620
280000,3,1.75,1480,8165,1.0,4,7,1480,0,1985,0,98042,47.3624,122.079,1450,7939
333000,4,2.5,2690,5505,2.0,3,8,2690,0,2004,0,98042,47.3666,122.119,2690,5505
345000,3,2.25,2670,37089,2.0,3,9,2670,0,1990,0,98042,47.3347,122.077,2290,36284
332000,4,2.5,1980,6566,2.0,3,8,1980,0,2004,0,98042,47.3809,122.097,2590,6999
225000,3,1.75,1460,8372,1.0,4,7,1460,0,1981,0,98042,47.3683,122.087,1220,7803
316475,4,2.5,1740,4642,2.0,3,7,1740,0,2012,0,98042,47.3686,122.117,1950,4642
239000,3,1.75,1340,16480,1.0,4,7,1340,0,1968,0,98042,47.364,122.162,1520,10451
279500,4,2.5,1613,4338,2.0,3,7,1613,0,2009,0,98042,47.3859,122.162,1427,4341
128000,2,1.0,980,5393,1.0,3,6,980,0,1969,0,98042,47.3674,122.081,980,5200
290000,3,2.5,2080,4828,2.0,3,8,2080,0,2002,0,98042,47.3737,122.132,2190,4620
235000,3,1.0,1250,7592,1.0,5,7,1250,0,1961,0,98042,47.3604,122.111,1250,7592
210000,3,2.0,1580,4961,2.0,3,7,1580,0,2006,0,98042,47.3338,122.053,2280,5000
276000,3,2.0,1450,8928,1.0,3,7,1450,0,1998,0,98042,47.3637,122.075,2050,8523
324950,4,2.5,2110,4178,2.0,3,7,2110,0,2013,0,98042,47.3612,122.081,2300,4142
313200,3,2.5,1950,4197,2.0,3,7,1950,0,2013,0,98042,47.3613,122.081,2300,4178
280000,3,1.75,1630,10001,1.0,4,7,1100,530,1977,0,98042,47.3605,122.12,1630,10001
431000,3,2.25,2360,14950,1.0,4,9,2360,0,1978,0,98042,47.3856,122.158,2720,14388
299500,4,2.5,2010,12085,2.0,3,8,2010,0,1986,0,98042,47.3406,122.057,1910,12133
192000,3,1.75,1240,10361,1.0,3,6,1240,0,1987,0,98042,47.37,122.151,1240,8834
450000,3,2.5,2620,14096,2.0,4,9,2620,0,1989,0,98042,47.3513,122.1,3010,14096
320000,4,2.5,2300,3825,2.0,3,7,2300,0,2012,0,98042,47.3594,122.082,2110,3825
256750,3,2.5,1990,8991,1.0,3,7,1570,420,1969,0,98042,47.3939,122.164,1920,8991
320000,4,2.5,2223,5780,2.0,3,8,2223,0,2010,0,98042,47.3586,122.157,1690,7766
214950,3,1.75,1570,4875,1.0,4,7,1310,260,1977,0,98042,47.3621,122.094,1380,5200
396500,3,2.5,2590,18980,1.0,4,10,2590,0,1976,0,98042,47.3839,122.153,3110,14652
310000,4,2.5,2430,5499,2.0,3,8,2430,0,2002,0,98042,47.3779,122.125,2890,5190
311000,4,2.5,2690,6124,2.0,3,7,2690,0,2007,0,98042,47.3343,122.058,2300,6002
291000,4,2.5,1580,6633,2.0,4,7,1580,0,1984,0,98042,47.3768,122.118,1590,6633
260000,3,2.5,1427,4337,2.0,3,7,1427,0,2009,0,98042,47.3857,122.162,1443,4347
237950,2,1.75,1460,7926,1.0,4,7,1460,0,1987,0,98042,47.3665,122.092,1680,8206
320000,4,2.5,3490,5000,2.0,3,8,3490,0,2003,0,98042,47.3772,122.127,2910,5025
385000,4,2.75,2700,37011,2.0,3,9,2700,0,1984,0,98042,47.3496,122.088,2700,37457
232000,3,2.0,1280,13356,1.0,3,7,1280,0,1994,0,98042,47.3715,122.074,1590,8071
320000,4,2.5,3130,5200,2.0,3,7,3130,0,2005,0,98042,47.3828,122.098,3020,5200
249950,3,1.75,1120,15210,1.0,5,7,1120,0,1976,0,98042,47.3659,122.113,1710,8470
370000,4,2.5,2650,5706,2.0,3,9,2650,0,2005,0,98042,47.3515,122.164,2760,5749
240000,3,1.0,1310,7125,1.0,4,7,1310,0,1978,0,98042,47.3739,122.148,1650,7290
335000,3,2.5,2588,5701,2.0,3,8,2588,0,2008,0,98042,47.3449,122.151,2389,5702
375000,3,1.75,2530,35150,1.0,4,7,1800,730,1977,0,98042,47.3913,122.121,2460,36386
234000,3,1.75,1490,8366,1.0,4,7,1010,480,1975,0,98042,47.375,122.14,1490,7469
358500,3,2.5,2000,8057,1.0,3,8,1360,640,1998,0,98042,47.3724,122.107,2530,8964
300000,4,2.5,2620,4469,2.0,3,7,2620,0,2008,0,98042,47.3663,122.115,2250,4500
282500,3,2.25,1670,7150,2.0,4,7,1670,0,1990,0,98042,47.3603,122.088,1570,7040
168500,3,1.0,1100,10125,1.0,3,7,1100,0,1969,0,98042,47.367,122.107,1570,10650
345950,3,2.5,2110,4118,2.0,3,8,2110,0,1989,0,98042,47.3878,122.153,2110,4044
369000,4,2.5,2370,6557,2.0,3,9,2370,0,1998,0,98042,47.423,122.155,2370,7378
249500,2,1.75,1500,8645,1.0,4,7,1500,0,1963,0,98042,47.3643,122.115,1220,8645
270000,3,2.25,1400,3825,2.0,3,7,1400,0,2012,0,98042,47.3596,122.082,2110,3825
310000,4,2.5,1930,7014,2.0,3,8,1930,0,1994,0,98042,47.3921,122.163,1990,7920
330000,4,2.5,2210,5929,2.0,3,8,2210,0,2004,0,98042,47.35,122.139,2200,5901
140000,3,1.75,1270,8991,2.0,3,7,1270,0,1981,0,98042,47.3563,122.149,1270,8993
219000,3,1.5,1740,5200,1.0,4,7,1060,680,1977,0,98042,47.3657,122.094,1540,5200
355000,3,2.5,2110,4038,2.0,4,8,2110,0,1989,0,98042,47.3875,122.153,2110,3727
332000,4,2.5,2300,4482,2.0,3,7,2300,0,2013,0,98042,47.3599,122.082,2300,3825
359950,4,2.75,2260,5705,2.0,3,8,2260,0,2014,0,98042,47.3726,122.159,2260,5727
291000,3,1.5,1860,60960,1.0,4,7,1140,720,1967,0,98042,47.3796,122.102,2170,82764
325000,3,2.5,2540,4260,2.0,3,7,2540,0,2005,0,98042,47.3989,122.164,2190,4260
339950,3,2.5,2390,34041,1.0,3,8,1840,550,1984,0,98042,47.3546,122.081,2460,35686
219950,3,1.5,1210,5200,1.0,5,6,1210,0,1969,0,98042,47.3615,122.087,1120,5200
282000,3,2.5,2010,5399,2.0,3,7,2010,0,2006,0,98042,47.3338,122.052,2280,5141
354000,4,2.5,2900,4762,2.0,3,8,2900,0,2005,0,98042,47.3663,122.129,2900,5173
216500,2,1.0,1060,5200,1.0,3,6,1060,0,1969,0,98042,47.3688,122.08,910,5200
325000,3,2.5,2130,12245,2.0,3,8,2130,0,1989,0,98042,47.3406,122.057,1910,12216
278000,3,2.0,1230,7789,1.0,3,7,1230,0,1994,0,98042,47.3718,122.073,1470,8670
269900,3,1.5,1420,22100,1.0,5,7,1420,0,1957,0,98042,47.4193,122.149,1540,21780
225000,3,2.5,1750,7490,1.0,4,7,1180,570,1979,0,98042,47.3746,122.149,1570,7490
164000,4,1.0,1530,4875,2.0,3,7,1530,0,1977,0,98042,47.3638,122.091,1470,4875
230000,3,1.5,1330,9548,1.0,5,7,1330,0,1967,0,98042,47.3675,122.11,1420,9548
284000,3,2.25,2080,2050,1.5,3,7,1550,530,2003,0,98042,47.4199,122.157,2080,2275
306000,3,2.5,2588,5702,2.0,3,8,2588,0,2008,0,98042,47.3453,122.151,2403,5703
132825,3,1.5,1210,5200,1.0,5,6,1210,0,1969,0,98042,47.3615,122.087,1120,5200
315000,4,2.5,2780,3969,2.0,3,7,2780,0,2005,0,98042,47.3992,122.164,2260,4160
282000,3,1.0,1670,5200,1.0,5,7,1030,640,1977,0,98042,47.3659,122.092,1620,6696
309000,3,2.5,1950,3825,2.0,3,7,1950,0,2013,0,98042,47.3588,122.082,1950,3825
253000,3,2.5,2020,6564,1.0,3,7,1310,710,1994,0,98042,47.3545,122.158,1710,5151
280000,3,2.5,1600,6700,2.0,3,8,1600,0,1991,0,98042,47.3618,122.074,1790,7577
340000,4,2.5,2450,6941,2.0,3,7,2450,0,2006,0,98042,47.4006,122.162,3300,6941
225000,3,1.5,1310,10491,1.0,4,7,1310,0,1969,0,98042,47.3682,122.148,1430,9664
325000,3,2.5,1830,7585,2.0,4,8,1830,0,1995,0,98042,47.3893,122.154,2070,7585
259000,3,1.75,1260,3604,1.0,3,7,1260,0,2012,0,98042,47.3612,122.103,1430,3767
317950,3,2.5,1980,4500,2.0,3,7,1980,0,2012,0,98042,47.3671,122.113,2200,4500
200000,3,1.5,1090,9600,1.0,4,7,1090,0,1968,0,98042,47.3639,122.109,1240,9620
198400,3,1.0,1040,8645,1.0,4,7,1040,0,1962,0,98042,47.3631,122.116,1290,8645
256500,3,2.0,1320,8568,1.0,3,7,1320,0,1993,0,98042,47.3904,122.164,1600,8463
225500,3,1.0,1100,5200,1.0,4,6,1100,0,1969,0,98042,47.3643,122.081,920,5200
350000,3,2.5,2440,18674,2.0,4,8,2440,0,1994,0,98042,47.3672,122.126,2530,10603
464000,4,2.5,3140,12591,2.0,3,9,3140,0,1993,0,98042,47.3826,122.146,2650,11720
195000,3,1.75,1380,7350,1.0,3,7,990,390,1981,0,98042,47.369,122.093,1660,8400
237200,3,1.5,1220,9000,1.0,4,7,1220,0,1968,0,98042,47.3642,122.109,1220,9472
265000,3,2.0,1320,8959,1.0,3,7,1320,0,1993,0,98042,47.3536,122.144,1740,7316
390000,3,2.5,1930,64904,1.0,4,8,1930,0,1988,0,98042,47.346,122.157,2350,57500
265000,3,2.5,1340,10290,1.0,4,7,1140,200,1981,0,98042,47.3553,122.149,1760,7903
276750,3,2.0,1620,12482,1.0,4,7,1290,330,1989,0,98042,47.3584,122.086,1560,8499
298000,4,2.5,2420,3825,2.0,3,8,2420,0,2003,0,98042,47.3687,122.126,1880,4250
306500,3,2.5,1970,6291,2.0,4,7,1970,0,1998,0,98042,47.3627,122.073,1980,8852
270000,3,2.25,2080,4252,1.5,3,7,1550,530,2003,0,98042,47.4203,122.157,2080,2275
264000,3,1.5,1470,14821,1.0,4,7,1470,0,1958,0,98042,47.3658,122.148,1760,15370
337000,3,2.0,1690,9087,1.0,3,8,1690,0,1997,0,98042,47.3724,122.108,2090,8100
300000,3,2.5,1870,3439,2.0,3,7,1870,0,2005,0,98042,47.3992,122.163,2190,4029
360000,4,2.5,2340,13445,2.0,3,8,2340,0,1990,0,98042,47.374,122.125,2340,11188
397450,4,2.5,2650,9451,2.0,4,8,2650,0,1993,0,98042,47.3693,122.129,2510,8850
324500,4,2.5,2110,3825,2.0,3,7,2110,0,2012,0,98042,47.3602,122.082,2110,3825
265000,3,2.25,1510,6071,1.0,4,7,1150,360,1985,0,98042,47.3619,122.077,1510,7271
253000,4,2.5,2230,4541,2.0,3,7,2230,0,2006,0,98042,47.3848,122.1,2800,4860
323000,3,1.75,2100,14850,1.0,4,7,2100,0,1963,0,98042,47.3622,122.059,1930,17238
420000,3,2.5,2370,15375,2.0,3,9,2370,0,1993,0,98042,47.3803,122.147,2450,9800
250000,3,1.5,1072,4339,2.0,3,7,1072,0,2009,0,98042,47.386,122.162,1443,4341
329000,4,2.5,2650,5880,2.0,3,9,2650,0,2005,0,98042,47.3509,122.165,2610,6490
205000,3,1.75,1170,8239,1.0,3,7,1170,0,1981,0,98042,47.3679,122.088,1180,7866
399000,4,3.0,3060,5000,2.0,3,8,3060,0,2001,0,98042,47.3786,122.126,3060,5668
210000,3,1.5,1250,9484,1.0,4,7,1250,0,1969,0,98042,47.3675,122.147,1320,9600
455500,3,1.75,2290,19000,1.0,4,9,1650,640,1973,0,98042,47.3837,122.158,2900,13034
210000,3,1.5,1160,5200,1.0,5,7,1160,0,1970,0,98042,47.364,122.094,1170,5200
359950,3,2.0,1790,7212,1.0,4,8,1790,0,1998,0,98042,47.3898,122.154,2330,7212
322200,4,2.25,2010,19000,2.0,4,8,2010,0,1975,0,98042,47.3734,122.119,1950,19626
334950,4,2.5,2190,7000,2.0,3,8,2190,0,1997,0,98042,47.3718,122.109,2040,7700
286900,3,2.25,1720,17235,1.0,4,7,1440,280,1974,0,98042,47.3438,122.073,1990,35048
400000,4,2.5,3140,12792,2.0,4,9,3140,0,1977,0,98042,47.3863,122.156,2510,12792
230000,3,2.0,1710,5200,1.0,5,7,1030,680,1977,0,98042,47.3651,122.094,1390,5200
291500,3,1.75,1260,9600,1.0,4,7,1260,0,1988,0,98042,47.3592,122.076,1640,9946
250000,3,2.25,1400,3814,2.0,3,7,1400,0,2012,0,98042,47.3584,122.083,1610,3814
363000,3,2.5,2390,8000,2.0,3,8,2390,0,1995,0,98042,47.3895,122.154,2070,7585
333000,4,2.5,2100,7366,2.0,3,8,2100,0,1997,0,98042,47.3703,122.107,2060,7324
260000,4,2.5,2000,37045,2.0,3,8,2000,0,1989,0,98042,47.3398,122.071,2390,36868
200000,3,1.5,1090,10454,1.0,3,6,1090,0,1963,0,98042,47.3425,122.082,1230,12196
209950,3,1.75,1100,5525,1.0,5,6,1100,0,1968,0,98042,47.3625,122.084,1050,5200
325000,3,1.75,1780,13095,1.0,4,9,1780,0,1983,0,98042,47.367,122.152,2750,13095
245000,3,2.0,1390,8250,1.0,3,7,1390,0,1987,0,98042,47.3707,122.094,1390,7875
269950,3,2.25,1610,7187,2.0,3,7,1610,0,1988,0,98042,47.3764,122.117,1640,7194
375000,4,2.5,2310,7800,2.0,3,8,2310,0,2011,0,98042,47.3737,122.164,2310,7140
286000,3,2.5,1680,4226,2.0,3,8,1680,0,2003,0,98042,47.3684,122.123,1800,5559
231000,3,2.0,1640,4875,1.0,4,7,1040,600,1977,0,98042,47.3661,122.094,1640,5200
490000,4,2.5,3020,8302,2.0,4,10,3020,0,1994,0,98042,47.363,122.127,3020,8406
246700,3,2.0,1610,13309,1.0,4,7,1610,0,1967,0,98042,47.3398,122.133,1610,15725
350000,4,2.5,2560,5428,2.0,3,8,2560,0,2012,0,98042,47.3835,122.095,2620,5428
253000,3,2.0,1290,7372,1.0,5,7,1290,0,1990,0,98042,47.3658,122.085,1290,7366
267500,3,2.25,2080,2856,1.5,3,7,1550,530,2003,0,98042,47.4198,122.158,2080,2275
166600,3,1.75,1150,8690,1.0,4,7,1150,0,1977,0,98042,47.3729,122.115,1330,7040
360000,4,2.5,2570,4557,2.0,3,7,2570,0,2009,0,98042,47.367,122.115,2200,4500
340000,3,1.75,2190,12626,2.0,4,8,2190,0,1978,0,98042,47.3845,122.154,3110,14592
300000,4,2.5,2500,4750,2.0,3,8,2500,0,2003,0,98042,47.3666,122.122,2690,4750
363000,4,2.5,2180,9281,2.0,3,8,2180,0,2004,0,98042,47.3673,122.072,2520,9520
209000,2,1.0,840,5265,1.0,5,6,840,0,1969,0,98042,47.3644,122.082,920,5100
266950,3,2.5,1920,4803,2.0,3,7,1920,0,2005,0,98042,47.3745,122.127,2240,5231
367000,4,2.5,2350,8182,2.0,3,8,2350,0,1997,0,98042,47.3697,122.106,2330,7000
328500,4,3.0,2290,8250,2.0,3,9,2290,0,1990,0,98042,47.3739,122.156,2290,8250
270000,3,2.25,2100,14027,2.0,3,8,2100,0,1979,0,98042,47.3833,122.1,2730,5999
269000,3,2.5,1730,6653,1.0,4,7,1360,370,1990,0,98042,47.3588,122.088,1730,7061
395000,4,2.5,2910,5000,2.0,3,8,2910,0,2002,0,98042,47.3782,122.127,2740,5045
347000,4,2.5,2770,9751,2.0,3,8,2770,0,1989,0,98042,47.3739,122.126,2370,6950
279900,4,2.5,1770,4338,2.0,3,7,1770,0,2001,0,98042,47.3672,122.099,1770,6606
274950,3,1.75,1670,7415,1.0,3,7,1320,350,1987,0,98042,47.3776,122.116,1650,8585
336000,3,2.5,2110,4549,2.0,4,8,2110,0,1989,0,98042,47.3885,122.154,2110,4030
315000,4,2.5,3130,5999,2.0,3,7,3130,0,2006,0,98042,47.3837,122.099,3020,5997
227500,3,1.0,1150,8848,1.0,3,7,1150,0,1968,0,98042,47.3626,122.111,1220,9576
230000,3,2.0,1410,10625,1.0,3,7,1410,0,1980,0,98042,47.3649,122.117,1410,9744
255000,3,2.0,1590,8670,1.0,3,7,1590,0,1994,0,98042,47.3725,122.073,1590,9253
284000,4,2.5,2000,5390,2.0,3,7,2000,0,2003,0,98042,47.3732,122.129,2330,5390
284000,3,2.5,1880,6008,2.0,3,7,1880,0,2009,0,98042,47.3366,122.052,2180,5185
288000,3,2.5,1370,9253,1.0,3,7,1090,280,1994,0,98042,47.3717,122.073,1470,9253
338950,3,1.75,1610,22496,1.0,4,7,1610,0,1974,0,98042,47.3443,122.073,2050,35772
300000,3,2.0,1470,16500,1.0,3,7,1470,0,1961,0,98042,47.3617,122.061,1720,14406
270000,3,2.5,1670,8364,1.0,4,7,1300,370,1990,0,98042,47.369,122.084,1490,8143
302500,3,2.5,1690,4476,2.0,3,7,1690,0,2008,0,98042,47.3663,122.114,2250,4488
279000,3,2.5,1630,7950,1.0,3,8,1320,310,1985,0,98042,47.4224,122.159,1650,7952
240000,3,1.75,1240,10956,1.0,3,6,1240,0,1987,0,98042,47.3705,122.15,1240,8137
375000,3,2.5,2424,5931,2.0,3,9,2424,0,2014,0,98042,47.3515,122.134,2424,6036
265950,3,2.5,1490,3840,2.0,3,7,1490,0,2002,0,98042,47.374,122.133,2060,4384
308000,4,2.25,1960,12243,2.0,3,8,1960,0,1989,0,98042,47.3405,122.058,1910,12230
361000,3,2.0,1950,8698,1.0,3,8,1950,0,1999,0,98042,47.39,122.153,2330,7212
255000,3,1.75,1240,8659,1.0,5,7,1240,0,1986,0,98042,47.3663,122.089,1490,8223
348000,3,2.25,2570,8491,2.0,4,8,2570,0,1989,0,98042,47.3759,122.125,2400,8049
255500,3,2.5,1770,5000,2.0,3,7,1770,0,2009,0,98042,47.3358,122.051,2230,5200
219000,3,2.25,1940,6500,1.0,3,8,1440,500,1979,0,98042,47.3565,122.149,1880,8991
365000,4,2.5,2420,8404,2.0,3,8,2420,0,2013,0,98042,47.372,122.13,2440,4822
325000,4,2.5,1850,7324,2.0,3,8,1850,0,1997,0,98042,47.3701,122.107,2100,7329
337000,4,2.5,2230,5970,2.0,4,7,2230,0,2002,0,98042,47.3745,122.131,1970,4919
260000,3,1.75,1100,10968,1.0,5,7,1100,0,1984,0,98042,47.363,122.08,1400,7799
333700,3,2.5,2230,5050,2.0,3,7,2230,0,2006,0,98042,47.3359,122.055,2260,5050
397900,3,2.75,2500,35245,1.0,3,7,1580,920,2000,0,98042,47.3414,122.117,2060,153766
273000,3,2.25,2160,7964,2.0,3,8,2160,0,1991,0,98042,47.3622,122.074,2000,7964
214000,3,1.5,1240,5200,1.0,5,6,1240,0,1970,0,98042,47.3683,122.079,1060,5200
260000,4,3.0,1530,8306,2.0,3,7,1530,0,2010,0,98042,47.3528,122.146,1930,6925
278000,3,2.25,2120,9804,2.0,3,7,2120,0,1994,0,98042,47.3596,122.16,2120,7200
205000,4,1.75,1850,65340,1.5,4,7,1850,0,1972,0,98042,47.3468,122.11,1750,40946
205000,3,2.5,1600,7295,2.0,2,7,1600,0,1993,0,98042,47.3904,122.165,1410,9000
454000,4,2.25,2630,39000,2.0,3,9,2630,0,1979,0,98042,47.4089,122.149,2270,66647
208000,3,2.0,1250,7995,1.0,4,7,1250,0,1980,0,98042,47.3684,122.092,1540,7650
255000,3,2.0,1310,8454,1.0,3,7,1310,0,1994,0,98042,47.3697,122.075,1310,8454
216000,3,1.75,1580,9705,1.0,4,7,1580,0,1977,0,98042,47.3819,122.09,1580,9942
261000,3,1.5,1810,29308,1.0,3,7,950,860,1983,0,98042,47.3585,122.067,1790,37531
260000,3,2.5,1490,8102,2.0,4,7,1490,0,1990,0,98042,47.3712,122.092,1640,7943
242500,3,1.5,1200,9720,1.0,4,7,1200,0,1965,0,98042,47.4225,122.153,1380,10284
257000,3,1.75,1540,8223,1.0,4,7,1070,470,1987,0,98042,47.3666,122.089,1240,8113
299900,3,1.75,1730,9893,1.0,4,9,1730,0,1988,0,98042,47.3747,122.164,2120,9108
325000,4,2.5,2240,5105,2.0,4,8,2240,0,2002,0,98042,47.3922,122.165,1920,5288
279000,4,2.5,2040,8076,2.0,3,7,2040,0,1994,0,98042,47.3691,122.074,2040,8408
479000,4,2.5,2370,30378,2.0,3,8,2370,0,1996,0,98042,47.3389,122.066,2870,34834
305000,4,2.5,2320,4683,2.0,3,7,2320,0,2007,0,98042,47.3349,122.059,2230,5750
289000,3,2.25,1670,6600,2.0,4,7,1670,0,1990,0,98042,47.3604,122.089,1670,6801
372000,4,2.75,2610,8967,2.0,4,8,2610,0,1990,0,98042,47.3747,122.124,2390,7852
270000,4,2.5,1600,9921,2.0,3,7,1600,0,2009,0,98042,47.3678,122.124,2140,5806
239950,3,1.75,1230,9600,1.0,4,7,1230,0,1984,0,98042,47.3675,122.095,1330,8250
230000,3,1.75,1340,8250,1.0,3,7,1100,240,1985,0,98042,47.3668,122.09,1540,7860
240000,3,2.0,1310,8069,1.0,3,7,1310,0,1990,0,98042,47.3694,122.083,1310,8392
365000,4,2.5,2800,6820,2.0,4,7,2800,0,1997,0,98042,47.3695,122.108,2060,6820
199500,3,1.75,1160,5200,1.0,4,7,1160,0,1977,0,98042,47.3643,122.09,1470,5200
254000,3,2.25,1660,8188,2.0,4,7,1660,0,1988,0,98042,47.3766,122.115,1660,7000
290000,3,2.5,2200,4240,2.0,3,7,2200,0,2003,0,98042,47.3715,122.127,2200,4311
205000,3,1.0,1120,8342,1.0,4,7,1120,0,1976,0,98042,47.3732,122.116,1190,6660
392000,4,2.5,2300,41167,2.0,3,7,2300,0,1988,0,98042,47.3412,122.108,2300,21765
390000,3,2.25,2270,32112,1.0,4,8,1740,530,1980,0,98042,47.3451,122.094,2310,41606
255000,3,1.5,1110,10296,1.0,5,7,1110,0,1964,0,98042,47.422,122.153,1330,10296
219000,3,2.0,1090,7350,1.0,4,7,1090,0,1990,0,98042,47.3687,122.085,1490,7741
479900,3,2.0,1980,12150,1.0,3,9,1980,0,1994,0,98042,47.3657,122.152,2200,12150
289000,3,2.5,2090,4700,2.0,3,8,2090,0,2002,0,98042,47.3724,122.104,2740,5040
425000,3,2.5,2670,13218,1.0,4,10,2670,0,1988,0,98042,47.3683,122.153,1960,13130
232000,3,1.75,1300,11230,1.0,5,7,1300,0,1968,0,98042,47.3811,122.087,1300,10794
254000,3,2.5,1560,10608,2.0,3,7,1560,0,1994,0,98042,47.3572,122.161,1360,10608
218000,3,1.5,1140,4875,1.0,5,6,1140,0,1970,0,98042,47.3684,122.08,980,5070
205000,3,1.5,1120,8366,1.0,3,7,1120,0,1968,0,98042,47.3632,122.11,1260,9000
249900,3,2.0,1310,6738,1.0,4,7,1310,0,1990,0,98042,47.3694,122.083,1290,8067
174950,3,1.0,1060,5200,1.0,5,6,1060,0,1970,0,98042,47.3636,122.093,1380,5200
339950,4,2.25,2200,7150,2.0,4,7,2200,0,1990,0,98042,47.3595,122.089,1740,7150
199000,3,1.0,1390,12145,1.0,4,7,1390,0,1964,0,98042,47.4225,122.15,1030,10800
195000,3,1.5,1050,5525,1.0,5,6,1050,0,1969,0,98042,47.3608,122.083,1100,5200
290000,4,2.5,2340,52272,2.0,2,8,2340,0,1978,0,98042,47.3468,122.091,2480,40500
370000,4,3.0,2490,5706,2.0,3,9,2490,0,2005,0,98042,47.3509,122.165,2650,5880
315000,3,2.5,2200,5954,2.0,3,7,2200,0,2004,0,98042,47.3709,122.125,2200,5046
160134,3,1.5,1190,10116,1.0,3,7,1190,0,1968,0,98042,47.385,122.085,1190,9905
225000,3,1.75,1760,26055,1.0,3,7,920,840,1979,0,98042,47.3664,122.1,1350,13475
328500,3,2.5,1950,8130,2.0,4,9,1950,0,1990,0,98042,47.3875,122.161,2350,7691
342000,3,2.0,1930,11947,1.0,4,8,1930,0,1966,0,98042,47.3672,122.151,2200,12825
240000,4,2.5,2040,11841,2.0,3,7,2040,0,1994,0,98042,47.3691,122.074,1730,8808
327000,4,2.5,2110,3825,2.0,3,7,2110,0,2013,0,98042,47.359,122.082,1950,3825
289000,4,2.5,1961,3207,2.0,3,7,1961,0,2006,0,98042,47.3507,122.16,1961,3401
311850,4,2.5,1890,4158,2.0,3,8,1890,0,2014,0,98042,47.343,122.056,2720,4549
287000,4,2.5,2660,4082,2.0,3,7,2660,0,2010,0,98042,47.3414,122.055,2390,4876
530000,4,2.5,2940,35996,2.0,3,9,2940,0,1995,0,98042,47.3401,122.067,2890,35089
303000,4,2.5,2100,6783,2.0,3,8,2100,0,2003,0,98042,47.3504,122.141,2100,6192
285000,3,2.5,1660,6263,2.0,3,8,1660,0,2003,0,98042,47.3507,122.141,2190,6192
150000,3,1.0,1240,5200,1.0,3,6,1240,0,1969,0,98042,47.3701,122.079,870,5200
270000,3,2.25,1420,7800,1.0,4,7,1130,290,1985,0,98042,47.3598,122.157,1460,7800
334500,3,2.5,1990,3694,2.0,3,8,1990,0,1989,0,98042,47.3872,122.154,2110,3842
219950,3,1.5,1620,9310,1.0,4,7,1620,0,1967,0,98042,47.3665,122.107,1610,10640
325000,4,2.5,2260,5702,2.0,3,8,2260,0,2002,0,98042,47.3488,122.151,2450,6381
169950,3,1.0,1180,9832,1.0,3,7,1180,0,1970,0,98042,47.3845,122.085,1220,9894
249000,3,2.0,1360,6082,1.0,3,7,1360,0,1994,0,98042,47.3577,122.16,1360,6987
